num	date	startTime	id	userAgent	endTime	duration	quizAttemptN	instrReadingTimes	quickReadingPageN	hiddenCount	hiddenDurations	comments	serious	maximized	problems	gender	age	inView	viewportW	viewportH
100	2022-11-15	02:14:20	61256	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36	02:48:00	33.66928333333333	1	{"0":6.476,"1":8.543,"2":10.043,"3":11.21,"4":12.293,"5":13.177,"6":14.309,"7":15.16,"8":16.043,"9":16.86,"10":17.526,"11":48.629,"12":51.359,"13":52.459,"14":53.426,"15":56.31,"16":56.31}	0	0		N/A	1	1	N/A	F	18	true	1440	900
101	2022-11-15	02:42:28	60515	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15	03:12:52	30.40035	1	{"0":30.92,"1":40.629,"2":47.093,"3":92.771,"4":106.609,"5":119.167,"6":128.338,"7":134.058,"8":140.828,"9":143.822,"10":145.322,"11":178.46,"12":183.522,"13":189.715,"14":193.589,"15":204.348,"16":204.348}	0	0		no	1	1	no	F	20	true	1470	920
102	2022-11-15	03:17:09	60970	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0	03:50:27	33.305733333333336	1	{"0":2.676,"1":4.381,"2":5.173,"3":7.899,"4":9.437,"5":10.375,"6":11.276,"7":11.808,"8":12.721,"9":13.213,"10":13.69,"11":52.817,"12":53.927,"13":54.691,"14":55.5,"15":57.174,"16":57.174}	0	0		Towards the end I started to see relationships with how the objects moved in a different way than I did at the beginning--I started to be able to see them as social interactions of attraction or repulsion, evasion, etc. It was pretty cool!	1	1	The stimuli were kinda boring and I did get distracted a few times. Since some of them were long it was also hard to remember what the movement was so I had to rewatch them quite a few times	F	20	true	1280	720
103	2022-11-15	17:54:16	51247	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36	18:32:31	38.246116666666666	1	{"0":11.373,"1":17.099,"2":20.701,"3":40.477,"4":47.418,"5":61.283,"6":68.626,"7":73.937,"8":75.695,"9":78.055,"10":79.021,"11":111.052,"12":136.92,"13":142.639,"14":146.325,"15":156.728,"16":156.728}	0	0		N/A	1	1	N/A	F	22	true	1504	1003
105	2022-11-15	19:00:51	55467	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36	19:26:45	25.904166666666665	1	{"0":8.849,"1":12.052,"2":17.035,"3":20.754,"4":26.834,"5":47.622,"6":53.113,"7":58.305,"8":62.926,"9":66.098,"10":67.45,"11":102.274,"12":105.218,"13":110.171,"14":111.898,"15":118.399,"16":118.399}	0	0		no	1	1	no	F	20	true	1440	900
104	2022-11-15	18:33:35	60454	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36	19:27:29	53.89573333333333	1	{"0":7.817,"1":10.04,"2":14.865,"3":21.498,"4":24.747,"5":31.725,"6":37.305,"7":41.2,"8":46.279,"9":48.443,"10":49.439,"11":83.194,"12":86.856,"13":92.915,"14":95.017,"15":103.417,"16":103.417}	0	0		no	1	1	no	F	18	true	1280	800
107	2022-11-15	19:49:41	58661	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15	20:25:19	35.63628333333333	1	{"0":9.513,"1":27.854,"2":31.545,"3":43.47,"4":72.928,"5":85.287,"6":94.176,"7":97.483,"8":101.871,"9":103.961,"10":105.219,"11":161.975,"12":164.146,"13":171.458,"14":173.614,"15":179.604,"16":179.604}	0	1	2.968	N/A	1	1	No, it was clear!	F	20	true	1440	900
109	2022-11-15	20:17:27	60673	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36	20:55:58	38.517916666666665	1	{"0":43.665,"1":52.365,"2":56.824,"3":66.717,"4":73.706,"5":80.282,"6":86.491,"7":90.393,"8":92.968,"9":94.97,"10":95.859,"11":140.772,"12":143.756,"13":146.22,"14":147.422,"15":157.04,"16":157.04}	0	0		n/a	1	1	nothing was unclear	F	18	true	1440	900
115	2022-11-15	23:32:22	52643	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36	00:40:15	67.87681666666667	1	{"0":4.055,"1":6.294,"2":2304.549,"3":2311.249,"4":2329.694,"5":2336.331,"6":2340.086,"7":2343.091,"8":2348.814,"9":2352.204,"10":2353.277,"11":2396.111,"12":2399.383,"13":2403.142,"14":2405.332,"15":2416.466,"16":2416.466}	0	1	0.656	no	1	1	no	F	21	true	1792	1120
116	2022-11-16	01:01:12	57501	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36	01:32:00	30.801716666666668	1	{"0":11.916,"1":19.923,"2":40.516,"3":45.102,"4":55.965,"5":66.986,"6":87.114,"7":93.006,"8":96.769,"9":102.077,"10":103.413,"11":157.297,"12":163.561,"13":224.312,"14":228.263,"15":238.448,"16":238.448}	0	0		n/a	0	1	n/a	F	20	true	1440	900
120	2022-11-16	01:26:11	61314	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36	02:02:39	36.46626666666667	1	{"0":2.715,"1":3.848,"2":5.001,"3":5.935,"4":7.94,"5":8.897,"6":10.024,"7":10.755,"8":12.133,"9":12.939,"10":13.808,"11":45.208,"12":46.101,"13":46.68,"14":47.879,"15":49.989,"16":49.989}	0	1	33.351	no	1	1	No	F	20	true	1792	1120
124	2022-11-16	09:11:18	60782	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36	09:40:39	29.361016666666668	1	{"0":34.909,"1":35.711,"2":36.485,"3":37.28,"4":38.485,"5":39.266,"6":40,"7":40.57,"8":41.024,"9":41.446,"10":41.937,"11":72.38,"12":73.714,"13":76.711,"14":77.447,"15":79.75,"16":79.75}	0	0		N/A	1	1	No, the procedure was clear and I did not have any problems completing the tasks.	F	21	true	1280	720
127	2022-11-16	19:04:27	60671	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15	19:36:59	32.538983333333334	1	{"0":1.497,"1":3.137,"2":4.299,"3":8.187,"4":10.549,"5":17.57,"6":29.519,"7":35.511,"8":38.503,"9":40.909,"10":42.149,"11":149.91,"12":153.253,"13":157.551,"14":161.265,"15":171.725,"16":171.725}	0	0		They all were identical so what was the point of this study?	1	1	They all were identical no one was different so it felt pointless. 	M	31	true	1440	900
128	2022-11-16	19:51:21	59806	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36	20:24:31	33.165866666666666	1	{"0":1.183,"1":2.138,"2":2.966,"3":4.648,"4":9.758,"5":11.019,"6":12.006,"7":12.702,"8":13.968,"9":14.497,"10":15.157,"11":57.314,"12":59.333,"13":60.632,"14":61.705,"15":65.044,"16":65.044}	0	0		no	1	1	no 	F	20	true	1440	900
126	2022-11-16	18:30:22	55255	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36	21:07:12	156.82351666666668	1	{"0":2.038,"1":2.673,"2":3.282,"3":4.572,"4":5.988,"5":7.764,"6":8.662,"7":9.087,"8":9.843,"9":10.246,"10":10.641,"11":47.887,"12":48.812,"13":49.378,"14":50.158,"15":53.09,"16":53.09}	0	6	11.074,1739.851,2451.404,3630.516,44.051,2.357	no	1	1	no	F	21	true	1920	1080
129	2022-11-16	21:00:53	61051	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36	21:26:26	25.550316666666667	1	{"0":5.071,"1":6.682,"2":8.459,"3":14.31,"4":16.892,"5":21.721,"6":26.648,"7":29.007,"8":29.85,"9":30.749,"10":31.559,"11":88.978,"12":91.934,"13":92.788,"14":94.191,"15":106.087,"16":106.087}	0	0		no	1	1	no	M	19	true	1536	864
138	2022-11-16	23:24:58	55327	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36	23:50:24	25.446833333333334	1	{"0":1.237,"1":5.984,"2":6.722,"3":7.861,"4":9.865,"5":12.168,"6":13.042,"7":13.427,"8":14.205,"9":14.638,"10":14.926,"11":45.361,"12":52.484,"13":53.254,"14":53.984,"15":55.805,"16":55.805}	0	0		Nope	1	1	No	F	20	true	1440	900
141	2022-11-16	23:42:38	57512	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36	00:11:24	28.761383333333335	1	{"0":1.769,"1":2.771,"2":3.505,"3":4.403,"4":5.283,"5":6.034,"6":7.546,"7":8.251,"8":9.517,"9":10.115,"10":10.752,"11":61.516,"12":65.816,"13":71.875,"14":73.718,"15":82.089,"16":82.089}	0	1	3.181	N/A	1	1	no problems encountered. 	F	27	true	1440	900
142	2022-11-17	00:05:46	59687	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36	00:29:56	24.167266666666666	1	{"0":3.388,"1":4.964,"2":8.088,"3":11.029,"4":13.045,"5":15.86,"6":20.368,"7":22.726,"8":23.613,"9":25.221,"10":25.95,"11":71.249,"12":73.216,"13":75.55,"14":76.911,"15":81.49,"16":81.49}	0	0		No	1	1	No	F	21	true	1440	900
144	2022-11-17	00:29:17	60901	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:107.0) Gecko/20100101 Firefox/107.0	01:08:49	39.53208333333333	1	{"0":0.964,"1":1.481,"2":1.983,"3":2.881,"4":4.395,"5":4.594,"6":5.545,"7":5.744,"8":6.779,"9":7.097,"10":7.295,"11":39.692,"12":40.588,"13":41.305,"14":41.741,"15":43.239,"16":43.239}	0	0		no	1	1	No	M	20	true	1440	900
